# x_m,y_m,w_tr_right_m,w_tr_left_m
0.0317,-8.1065,1.0608,1.0608
0.0388,-8.1065,1.0602,1.0602
0.0459,-8.1065,1.0596,1.0596
0.0530,-8.1065,1.0591,1.0591
0.0601,-8.0995,1.0516,1.0516
0.0672,-8.0995,1.0512,1.0512
0.0743,-8.0995,1.0508,1.0508
0.0813,-8.0995,1.0505,1.0505
0.0884,-8.0995,1.0502,1.0502
0.0955,-8.0924,1.0429,1.0429
0.1026,-8.0924,1.0428,1.0428
0.1097,-8.0924,1.0426,1.0426
0.1168,-8.0924,1.0426,1.0426
0.1239,-8.0853,1.0355,1.0355
0.1310,-8.0853,1.0355,1.0355
0.1381,-8.0853,1.0355,1.0355
0.1452,-8.0853,1.0355,1.0355
0.1523,-8.0853,1.0355,1.0355
0.1594,-8.0853,1.0355,1.0355
0.1665,-8.0782,1.0284,1.0284
0.1735,-8.0782,1.0284,1.0284
0.1806,-8.0782,1.0284,1.0284
0.1877,-8.0782,1.0284,1.0284
0.1948,-8.0782,1.0285,1.0285
0.2019,-8.0782,1.0286,1.0286
0.2090,-8.0782,1.0288,1.0288
0.2161,-8.0711,1.0219,1.0219
0.2232,-8.0711,1.0222,1.0222
0.2303,-8.0711,1.0225,1.0225
0.2374,-8.0711,1.0229,1.0229
0.2445,-8.0640,1.0162,1.0162
0.2516,-8.0640,1.0167,1.0167
0.2587,-8.0640,1.0172,1.0172
0.2657,-8.0640,1.0177,1.0177
0.2728,-8.0640,1.0184,1.0184
0.2799,-8.0569,1.0120,1.0120
0.2870,-8.0569,1.0127,1.0127
0.2941,-8.0569,1.0135,1.0135
0.3012,-8.0569,1.0143,1.0143
0.3083,-8.0569,1.0151,1.0151
0.3154,-8.0569,1.0154,1.0154
0.3225,-8.0498,1.0087,1.0087
0.3296,-8.0498,1.0091,1.0091
0.3367,-8.0498,1.0096,1.0096
0.3438,-8.0498,1.0101,1.0101
0.3509,-8.0427,1.0036,1.0036
0.3579,-8.0427,1.0042,1.0042
0.3650,-8.0427,1.0049,1.0049
0.3721,-8.0427,1.0056,1.0056
0.3792,-8.0356,0.9994,0.9994
0.3863,-8.0356,1.0002,1.0002
0.3934,-8.0356,1.0011,1.0011
0.4005,-8.0356,1.0020,1.0020
0.4076,-8.0285,0.9960,0.9960
0.4147,-8.0285,0.9970,0.9970
0.4218,-8.0285,0.9981,0.9981
0.4289,-8.0285,0.9992,0.9992
0.4360,-8.0214,0.9934,0.9934
0.4431,-8.0214,0.9947,0.9947
0.4501,-8.0143,0.9890,0.9890
0.4572,-8.0143,0.9903,0.9903
0.4643,-8.0143,0.9917,0.9917
0.4714,-8.0073,0.9862,0.9862
0.4785,-8.0073,0.9877,0.9877
0.4856,-8.0002,0.9824,0.9824
0.4927,-8.0002,0.9840,0.9840
0.4998,-8.0002,0.9856,0.9856
0.5069,-7.9931,0.9805,0.9805
0.5140,-7.9931,0.9820,0.9820
0.5211,-7.9860,0.9764,0.9764
0.5282,-7.9860,0.9778,0.9778
0.5352,-7.9860,0.9793,0.9793
0.5423,-7.9789,0.9739,0.9739
0.5494,-7.9789,0.9755,0.9755
0.5565,-7.9789,0.9771,0.9771
0.5636,-7.9718,0.9719,0.9719
0.5707,-7.9718,0.9736,0.9736
0.5778,-7.9647,0.9685,0.9685
0.5849,-7.9647,0.9702,0.9702
0.5920,-7.9576,0.9650,0.9650
0.5991,-7.9576,0.9667,0.9667
0.6062,-7.9505,0.9616,0.9616
0.6133,-7.9505,0.9633,0.9633
0.6204,-7.9434,0.9581,0.9581
0.6274,-7.9434,0.9599,0.9599
0.6345,-7.9434,0.9617,0.9617
0.6416,-7.9363,0.9567,0.9567
0.6487,-7.9363,0.9586,0.9586
0.6558,-7.9292,0.9538,0.9538
0.6629,-7.9292,0.9558,0.9558
0.6700,-7.9221,0.9511,0.9511
0.6771,-7.9221,0.9532,0.9532
0.6842,-7.9151,0.9487,0.9487
0.6913,-7.9151,0.9509,0.9509
0.6984,-7.9080,0.9465,0.9465
0.7055,-7.9080,0.9489,0.9489
0.7126,-7.9009,0.9446,0.9446
0.7196,-7.9009,0.9471,0.9471
0.7267,-7.8938,0.9430,0.9430
0.7338,-7.8938,0.9456,0.9456
0.7409,-7.8867,0.9417,0.9417
0.7480,-7.8867,0.9444,0.9444
0.7551,-7.8796,0.9406,0.9406
0.7622,-7.8796,0.9434,0.9434
0.7693,-7.8725,0.9397,0.9397
0.7764,-7.8654,0.9362,0.9362
0.7835,-7.8654,0.9392,0.9392
0.7906,-7.8583,0.9358,0.9358
0.7977,-7.8583,0.9389,0.9389
0.8048,-7.8512,0.9357,0.9357
0.8118,-7.8512,0.9389,0.9389
0.8189,-7.8441,0.9352,0.9352
0.8260,-7.8370,0.9306,0.9306
0.8331,-7.8370,0.9324,0.9324
0.8402,-7.8300,0.9275,0.9275
0.8473,-7.8300,0.9294,0.9294
0.8544,-7.8229,0.9245,0.9245
0.8615,-7.8229,0.9266,0.9266
0.8686,-7.8158,0.9219,0.9219
0.8757,-7.8087,0.9173,0.9173
0.8828,-7.8016,0.9128,0.9128
0.8899,-7.7945,0.9084,0.9084
0.8970,-7.7874,0.9038,0.9038
0.9040,-7.7874,0.9061,0.9061
0.9111,-7.7803,0.9016,0.9016
0.9182,-7.7732,0.8971,0.8971
0.9253,-7.7732,0.8994,0.8994
0.9324,-7.7661,0.8949,0.8949
0.9395,-7.7590,0.8904,0.8904
0.9466,-7.7590,0.8927,0.8927
0.9537,-7.7519,0.8883,0.8883
0.9608,-7.7448,0.8841,0.8841
0.9679,-7.7378,0.8799,0.8799
0.9750,-7.7307,0.8758,0.8758
0.9821,-7.7236,0.8719,0.8719
0.9891,-7.7165,0.8679,0.8679
0.9962,-7.7094,0.8635,0.8635
1.0033,-7.7023,0.8592,0.8592
1.0104,-7.6952,0.8550,0.8550
1.0175,-7.6881,0.8509,0.8509
1.0246,-7.6810,0.8468,0.8468
1.0317,-7.6739,0.8429,0.8429
1.0388,-7.6668,0.8391,0.8391
1.0459,-7.6597,0.8351,0.8351
1.0530,-7.6526,0.8310,0.8310
1.0601,-7.6526,0.8337,0.8337
1.0672,-7.6456,0.8298,0.8298
1.0743,-7.6385,0.8259,0.8259
1.0813,-7.6314,0.8218,0.8218
1.0884,-7.6243,0.8179,0.8179
1.0955,-7.6172,0.8140,0.8140
1.1026,-7.6101,0.8102,0.8102
1.1097,-7.6101,0.8119,0.8119
1.1168,-7.6030,0.8074,0.8074
1.1239,-7.5959,0.8030,0.8030
1.1310,-7.5888,0.7986,0.7986
1.1381,-7.5817,0.7944,0.7944
1.1452,-7.5746,0.7903,0.7903
1.1523,-7.5675,0.7862,0.7862
1.1594,-7.5604,0.7823,0.7823
1.1665,-7.5534,0.7785,0.7785
1.1735,-7.5463,0.7748,0.7748
1.1806,-7.5392,0.7713,0.7713
1.1877,-7.5321,0.7678,0.7678
1.1948,-7.5250,0.7644,0.7644
1.2019,-7.5179,0.7612,0.7612
1.2090,-7.5179,0.7549,0.7549
1.2161,-7.5108,0.7502,0.7502
1.2232,-7.5037,0.7453,0.7453
1.2232,-7.4966,0.7472,0.7472
1.2303,-7.4895,0.7425,0.7425
1.2374,-7.4824,0.7379,0.7379
1.2445,-7.4753,0.7334,0.7334
1.2516,-7.4682,0.7290,0.7290
1.2587,-7.4612,0.7247,0.7247
1.2657,-7.4541,0.7205,0.7205
1.2657,-7.4470,0.7231,0.7231
1.2728,-7.4399,0.7191,0.7191
1.2799,-7.4328,0.7152,0.7152
1.2870,-7.4257,0.7115,0.7115
1.2870,-7.4186,0.7143,0.7143
1.2941,-7.4115,0.7108,0.7108
1.3012,-7.4044,0.7066,0.7066
1.3083,-7.3973,0.7020,0.7020
1.3154,-7.3902,0.6975,0.6975
1.3225,-7.3831,0.6932,0.6932
1.3296,-7.3760,0.6890,0.6890
1.3367,-7.3690,0.6849,0.6849
1.3438,-7.3619,0.6800,0.6800
1.3509,-7.3548,0.6753,0.6753
1.3509,-7.3477,0.6774,0.6774
1.3509,-7.3406,0.6796,0.6796
1.3579,-7.3335,0.6751,0.6751
1.3650,-7.3264,0.6706,0.6706
1.3721,-7.3193,0.6661,0.6661
1.3792,-7.3122,0.6617,0.6617
1.3792,-7.3051,0.6639,0.6639
1.3863,-7.2980,0.6594,0.6594
1.3934,-7.2909,0.6549,0.6549
1.4005,-7.2839,0.6504,0.6504
1.4005,-7.2768,0.6527,0.6527
1.4076,-7.2697,0.6483,0.6483
1.4147,-7.2626,0.6441,0.6441
1.4218,-7.2555,0.6401,0.6401
1.4218,-7.2484,0.6427,0.6427
1.4289,-7.2413,0.6388,0.6388
1.4289,-7.2342,0.6416,0.6416
1.4360,-7.2271,0.6364,0.6364
1.4431,-7.2200,0.6314,0.6314
1.4431,-7.2129,0.6331,0.6331
1.4501,-7.2058,0.6278,0.6278
1.4501,-7.1987,0.6296,0.6296
1.4572,-7.1917,0.6245,0.6245
1.4643,-7.1846,0.6196,0.6196
1.4643,-7.1775,0.6216,0.6216
1.4714,-7.1704,0.6169,0.6169
1.4714,-7.1633,0.6190,0.6190
1.4785,-7.1562,0.6141,0.6141
1.4856,-7.1491,0.6090,0.6090
1.4856,-7.1420,0.6099,0.6099
1.4927,-7.1349,0.6028,0.6028
1.4927,-7.1278,0.6028,0.6028
1.4998,-7.1207,0.5958,0.5958
1.5069,-7.1136,0.5888,0.5888
1.5069,-7.1065,0.5890,0.5890
1.5140,-7.0995,0.5823,0.5823
1.5211,-7.0924,0.5756,0.5756
1.5211,-7.0853,0.5760,0.5760
1.5282,-7.0782,0.5695,0.5695
1.5282,-7.0711,0.5702,0.5702
1.5352,-7.0640,0.5639,0.5639
1.5352,-7.0569,0.5648,0.5648
1.5352,-7.0498,0.5657,0.5657
1.5423,-7.0427,0.5597,0.5597
1.5494,-7.0356,0.5538,0.5538
1.5494,-7.0285,0.5551,0.5551
1.5565,-7.0214,0.5494,0.5494
1.5565,-7.0143,0.5508,0.5508
1.5565,-7.0073,0.5523,0.5523
1.5636,-7.0002,0.5470,0.5470
1.5707,-6.9931,0.5418,0.5418
1.5707,-6.9860,0.5437,0.5437
1.5707,-6.9789,0.5455,0.5455
1.5778,-6.9718,0.5407,0.5407
1.5778,-6.9647,0.5428,0.5428
1.5849,-6.9576,0.5383,0.5383
1.5849,-6.9505,0.5405,0.5405
1.5849,-6.9434,0.5424,0.5424
1.5849,-6.9363,0.5439,0.5439
1.5920,-6.9292,0.5385,0.5385
1.5920,-6.9221,0.5401,0.5401
1.5920,-6.9151,0.5418,0.5418
1.5920,-6.9080,0.5437,0.5437
1.5991,-6.9009,0.5387,0.5387
1.5991,-6.8938,0.5407,0.5407
1.5991,-6.8867,0.5428,0.5428
1.6062,-6.8796,0.5383,0.5383
1.6062,-6.8725,0.5398,0.5398
1.6133,-6.8654,0.5331,0.5331
1.6133,-6.8583,0.5336,0.5336
1.6133,-6.8512,0.5342,0.5342
1.6204,-6.8441,0.5279,0.5279
1.6204,-6.8370,0.5287,0.5287
1.6274,-6.8300,0.5226,0.5226
1.6274,-6.8229,0.5236,0.5236
1.6345,-6.8158,0.5177,0.5177
1.6345,-6.8087,0.5189,0.5189
1.6416,-6.8016,0.5132,0.5132
1.6416,-6.7945,0.5147,0.5147
1.6416,-6.7874,0.5162,0.5162
1.6487,-6.7803,0.5107,0.5107
1.6487,-6.7732,0.5119,0.5119
1.6558,-6.7661,0.5063,0.5063
1.6558,-6.7590,0.5077,0.5077
1.6629,-6.7519,0.5023,0.5023
1.6629,-6.7448,0.5040,0.5040
1.6700,-6.7378,0.4989,0.4989
1.6700,-6.7307,0.5005,0.5005
1.6700,-6.7236,0.5015,0.5015
1.6700,-6.7165,0.5025,0.5025
1.6771,-6.7094,0.4967,0.4967
1.6771,-6.7023,0.4980,0.4980
1.6771,-6.6952,0.4993,0.4993
1.6771,-6.6881,0.5005,0.5005
1.6842,-6.6810,0.4945,0.4945
1.6842,-6.6739,0.4955,0.4955
1.6842,-6.6668,0.4967,0.4967
1.6913,-6.6597,0.4910,0.4910
1.6913,-6.6526,0.4924,0.4924
1.6984,-6.6456,0.4869,0.4869
1.6984,-6.6385,0.4885,0.4885
1.6984,-6.6314,0.4902,0.4902
1.6984,-6.6243,0.4920,0.4920
1.7055,-6.6172,0.4871,0.4871
1.7055,-6.6101,0.4891,0.4891
1.7055,-6.6030,0.4912,0.4912
1.7055,-6.5959,0.4934,0.4934
1.7126,-6.5888,0.4890,0.4890
1.7126,-6.5817,0.4914,0.4914
1.7196,-6.5746,0.4873,0.4873
1.7196,-6.5675,0.4899,0.4899
1.7196,-6.5604,0.4926,0.4926
1.7196,-6.5534,0.4954,0.4954
1.7267,-6.5463,0.4906,0.4906
1.7267,-6.5392,0.4912,0.4912
1.7267,-6.5321,0.4919,0.4919
1.7267,-6.5250,0.4926,0.4926
1.7338,-6.5179,0.4865,0.4865
1.7338,-6.5108,0.4875,0.4875
1.7338,-6.5037,0.4885,0.4885
1.7409,-6.4966,0.4827,0.4827
1.7409,-6.4895,0.4840,0.4840
1.7409,-6.4824,0.4854,0.4854
1.7480,-6.4753,0.4800,0.4800
1.7480,-6.4682,0.4816,0.4816
1.7480,-6.4612,0.4834,0.4834
1.7551,-6.4541,0.4783,0.4783
1.7551,-6.4470,0.4803,0.4803
1.7622,-6.4399,0.4755,0.4755
1.7622,-6.4328,0.4777,0.4777
1.7622,-6.4257,0.4800,0.4800
1.7622,-6.4186,0.4823,0.4823
1.7693,-6.4115,0.4781,0.4781
1.7693,-6.4044,0.4807,0.4807
1.7693,-6.3973,0.4834,0.4834
1.7693,-6.3902,0.4861,0.4861
1.7764,-6.3831,0.4816,0.4816
1.7764,-6.3760,0.4834,0.4834
1.7764,-6.3690,0.4852,0.4852
1.7764,-6.3619,0.4845,0.4845
1.7835,-6.3548,0.4823,0.4823
1.7835,-6.3477,0.4845,0.4845
1.7835,-6.3406,0.4852,0.4852
1.7906,-6.3335,0.4815,0.4815
1.7906,-6.3264,0.4827,0.4827
1.7906,-6.3193,0.4834,0.4834
1.7977,-6.3122,0.4785,0.4785
1.7977,-6.3051,0.4800,0.4800
1.7977,-6.2980,0.4816,0.4816
1.8048,-6.2909,0.4765,0.4765
1.8048,-6.2839,0.4783,0.4783
1.8048,-6.2768,0.4803,0.4803
1.8118,-6.2697,0.4755,0.4755
1.8118,-6.2626,0.4777,0.4777
1.8118,-6.2555,0.4800,0.4800
1.8118,-6.2484,0.4777,0.4777
1.8189,-6.2413,0.4777,0.4777
1.8189,-6.2342,0.4794,0.4794
1.8189,-6.2271,0.4777,0.4777
1.8189,-6.2200,0.4755,0.4755
1.8260,-6.2129,0.4758,0.4758
1.8260,-6.2058,0.4771,0.4771
1.8260,-6.1987,0.4755,0.4755
1.8260,-6.1917,0.4733,0.4733
1.8260,-6.1846,0.4710,0.4710
1.8331,-6.1775,0.4755,0.4755
1.8331,-6.1704,0.4735,0.4735
1.8331,-6.1633,0.4715,0.4715
1.8331,-6.1562,0.4696,0.4696
1.8402,-6.1491,0.4748,0.4748
1.8402,-6.1420,0.4731,0.4731
1.8402,-6.1349,0.4716,0.4716
1.8402,-6.1278,0.4701,0.4701
1.8402,-6.1207,0.4688,0.4688
1.8473,-6.1136,0.4745,0.4745
1.8473,-6.1065,0.4731,0.4731
1.8473,-6.0995,0.4716,0.4716
1.8473,-6.0924,0.4701,0.4701
1.8473,-6.0853,0.4688,0.4688
1.8473,-6.0782,0.4675,0.4675
1.8473,-6.0711,0.4664,0.4664
1.8473,-6.0640,0.4654,0.4654
1.8544,-6.0569,0.4715,0.4715
1.8544,-6.0498,0.4701,0.4701
1.8544,-6.0427,0.4688,0.4688
1.8615,-6.0356,0.4745,0.4745
1.8615,-6.0285,0.4734,0.4734
1.8615,-6.0214,0.4724,0.4724
1.8615,-6.0143,0.4715,0.4715
1.8615,-6.0073,0.4701,0.4701
1.8615,-6.0002,0.4688,0.4688
1.8615,-5.9931,0.4675,0.4675
1.8615,-5.9860,0.4664,0.4664
1.8615,-5.9789,0.4654,0.4654
1.8615,-5.9718,0.4645,0.4645
1.8615,-5.9647,0.4637,0.4637
1.8686,-5.9576,0.4700,0.4700
1.8686,-5.9505,0.4694,0.4694
1.8686,-5.9434,0.4689,0.4689
1.8686,-5.9363,0.4686,0.4686
1.8686,-5.9292,0.4683,0.4683
1.8686,-5.9221,0.4681,0.4681
1.8686,-5.9151,0.4675,0.4675
1.8686,-5.9080,0.4664,0.4664
1.8686,-5.9009,0.4654,0.4654
1.8757,-5.8938,0.4715,0.4715
1.8757,-5.8867,0.4707,0.4707
1.8757,-5.8796,0.4700,0.4700
1.8757,-5.8725,0.4694,0.4694
1.8757,-5.8654,0.4689,0.4689
1.8828,-5.8583,0.4757,0.4757
1.8828,-5.8512,0.4754,0.4754
1.8828,-5.8441,0.4752,0.4752
1.8828,-5.8370,0.4752,0.4752
1.8828,-5.8300,0.4752,0.4752
1.8828,-5.8229,0.4752,0.4752
1.8828,-5.8158,0.4752,0.4752
1.8828,-5.8087,0.4752,0.4752
1.8828,-5.8016,0.4752,0.4752
1.8828,-5.7945,0.4752,0.4752
1.8828,-5.7874,0.4752,0.4752
1.8828,-5.7803,0.4752,0.4752
1.8899,-5.7732,0.4823,0.4823
1.8899,-5.7661,0.4823,0.4823
1.8899,-5.7590,0.4823,0.4823
1.8899,-5.7519,0.4815,0.4815
1.8899,-5.7448,0.4804,0.4804
1.8899,-5.7378,0.4794,0.4794
1.8899,-5.7307,0.4786,0.4786
1.8899,-5.7236,0.4778,0.4778
1.8899,-5.7165,0.4771,0.4771
1.8899,-5.7094,0.4765,0.4765
1.8970,-5.7023,0.4831,0.4831
1.8970,-5.6952,0.4827,0.4827
1.8970,-5.6881,0.4825,0.4825
1.8970,-5.6810,0.4823,0.4823
1.8970,-5.6739,0.4823,0.4823
1.8970,-5.6668,0.4823,0.4823
1.8970,-5.6597,0.4823,0.4823
1.8970,-5.6526,0.4823,0.4823
1.8970,-5.6456,0.4823,0.4823
1.8970,-5.6385,0.4823,0.4823
1.8970,-5.6314,0.4815,0.4815
1.8970,-5.6243,0.4804,0.4804
1.9040,-5.6172,0.4865,0.4865
1.9040,-5.6101,0.4856,0.4856
1.9040,-5.6030,0.4848,0.4848
1.9040,-5.5959,0.4841,0.4841
1.9040,-5.5888,0.4836,0.4836
1.9111,-5.5817,0.4902,0.4902
1.9111,-5.5746,0.4898,0.4898
1.9111,-5.5675,0.4896,0.4896
1.9111,-5.5604,0.4894,0.4894
1.9111,-5.5534,0.4894,0.4894
1.9111,-5.5463,0.4894,0.4894
1.9182,-5.5392,0.4965,0.4965
1.9182,-5.5321,0.4965,0.4965
1.9182,-5.5250,0.4965,0.4965
1.9253,-5.5179,0.5035,0.5035
1.9253,-5.5108,0.5035,0.5035
1.9253,-5.5037,0.5035,0.5035
1.9253,-5.4966,0.5035,0.5035
1.9324,-5.4895,0.5106,0.5106
1.9324,-5.4824,0.5106,0.5106
1.9324,-5.4753,0.5106,0.5106
1.9395,-5.4682,0.5177,0.5177
1.9395,-5.4612,0.5166,0.5166
1.9395,-5.4541,0.5155,0.5155
1.9466,-5.4470,0.5178,0.5178
1.9466,-5.4399,0.5195,0.5195
1.9466,-5.4328,0.5201,0.5201
1.9466,-5.4257,0.5195,0.5195
1.9537,-5.4186,0.5178,0.5178
1.9537,-5.4115,0.5195,0.5195
1.9537,-5.4044,0.5213,0.5213
1.9608,-5.3973,0.5162,0.5162
1.9608,-5.3902,0.5178,0.5178
1.9608,-5.3831,0.5195,0.5195
1.9608,-5.3760,0.5213,0.5213
1.9679,-5.3690,0.5162,0.5162
1.9679,-5.3619,0.5178,0.5178
1.9679,-5.3548,0.5195,0.5195
1.9750,-5.3477,0.5144,0.5144
1.9750,-5.3406,0.5162,0.5162
1.9750,-5.3335,0.5178,0.5178
1.9750,-5.3264,0.5195,0.5195
1.9821,-5.3193,0.5144,0.5144
1.9821,-5.3122,0.5162,0.5162
1.9821,-5.3051,0.5178,0.5178
1.9821,-5.2980,0.5181,0.5181
1.9821,-5.2909,0.5158,0.5158
1.9891,-5.2839,0.5138,0.5138
1.9891,-5.2768,0.5146,0.5146
1.9891,-5.2697,0.5155,0.5155
1.9891,-5.2626,0.5136,0.5136
1.9891,-5.2555,0.5114,0.5114
1.9891,-5.2484,0.5091,0.5091
1.9962,-5.2413,0.5132,0.5132
1.9962,-5.2342,0.5115,0.5115
1.9962,-5.2271,0.5095,0.5095
1.9962,-5.2200,0.5076,0.5076
2.0033,-5.2129,0.5107,0.5107
2.0033,-5.2058,0.5108,0.5108
2.0033,-5.1987,0.5093,0.5093
2.0033,-5.1917,0.5076,0.5076
2.0033,-5.1846,0.5057,0.5057
2.0104,-5.1775,0.5053,0.5053
2.0104,-5.1704,0.5060,0.5060
2.0104,-5.1633,0.5067,0.5067
2.0104,-5.1562,0.5063,0.5063
2.0104,-5.1491,0.5049,0.5049
2.0104,-5.1420,0.5037,0.5037
2.0104,-5.1349,0.5025,0.5025
2.0104,-5.1278,0.5015,0.5015
2.0104,-5.1207,0.5005,0.5005
2.0104,-5.1136,0.4997,0.4997
2.0104,-5.1065,0.4989,0.4989
2.0175,-5.0995,0.5053,0.5053
2.0175,-5.0924,0.5048,0.5048
2.0175,-5.0853,0.5043,0.5043
2.0175,-5.0782,0.5037,0.5037
2.0175,-5.0711,0.5025,0.5025
2.0175,-5.0640,0.5015,0.5015
2.0175,-5.0569,0.5005,0.5005
2.0175,-5.0498,0.4997,0.4997
2.0175,-5.0427,0.4989,0.4989
2.0175,-5.0356,0.4980,0.4980
2.0175,-5.0285,0.4967,0.4967
2.0175,-5.0214,0.4955,0.4955
2.0175,-5.0143,0.4945,0.4945
2.0175,-5.0073,0.4935,0.4935
2.0175,-5.0002,0.4926,0.4926
2.0175,-4.9931,0.4919,0.4919
2.0175,-4.9860,0.4912,0.4912
2.0175,-4.9789,0.4906,0.4906
2.0246,-4.9718,0.4973,0.4973
2.0246,-4.9647,0.4969,0.4969
2.0246,-4.9576,0.4967,0.4967
2.0246,-4.9505,0.4965,0.4965
2.0246,-4.9434,0.4965,0.4965
2.0246,-4.9363,0.4965,0.4965
2.0246,-4.9292,0.4965,0.4965
2.0246,-4.9221,0.4965,0.4965
2.0246,-4.9151,0.4965,0.4965
2.0246,-4.9080,0.4965,0.4965
2.0246,-4.9009,0.4965,0.4965
2.0246,-4.8938,0.4965,0.4965
2.0246,-4.8867,0.4965,0.4965
2.0317,-4.8796,0.5035,0.5035
2.0317,-4.8725,0.5035,0.5035
2.0317,-4.8654,0.5035,0.5035
2.0317,-4.8583,0.5035,0.5035
2.0317,-4.8512,0.5035,0.5035
2.0317,-4.8441,0.5035,0.5035
2.0317,-4.8370,0.5036,0.5036
2.0317,-4.8299,0.5037,0.5037
2.0317,-4.8229,0.5040,0.5040
2.0317,-4.8158,0.5043,0.5043
2.0317,-4.8087,0.5048,0.5048
2.0317,-4.8016,0.5053,0.5053
2.0317,-4.7945,0.5060,0.5060
2.0317,-4.7874,0.5067,0.5067
2.0317,-4.7803,0.5076,0.5076
2.0317,-4.7732,0.5085,0.5085
2.0317,-4.7661,0.5096,0.5096
2.0317,-4.7590,0.5107,0.5107
2.0317,-4.7519,0.5108,0.5108
2.0317,-4.7448,0.5111,0.5111
2.0317,-4.7378,0.5114,0.5114
2.0317,-4.7307,0.5119,0.5119
2.0317,-4.7236,0.5124,0.5124
2.0317,-4.7165,0.5130,0.5130
2.0388,-4.7094,0.5106,0.5106
2.0388,-4.7023,0.5106,0.5106
2.0388,-4.6952,0.5106,0.5106
2.0388,-4.6881,0.5106,0.5106
2.0388,-4.6810,0.5106,0.5106
2.0388,-4.6739,0.5106,0.5106
2.0388,-4.6668,0.5106,0.5106
2.0388,-4.6597,0.5106,0.5106
2.0388,-4.6526,0.5106,0.5106
2.0388,-4.6456,0.5106,0.5106
2.0388,-4.6385,0.5106,0.5106
2.0388,-4.6314,0.5106,0.5106
2.0388,-4.6243,0.5106,0.5106
2.0388,-4.6172,0.5106,0.5106
2.0388,-4.6101,0.5106,0.5106
2.0388,-4.6030,0.5106,0.5106
2.0388,-4.5959,0.5106,0.5106
2.0388,-4.5888,0.5106,0.5106
2.0388,-4.5817,0.5106,0.5106
2.0317,-4.5746,0.5177,0.5177
2.0317,-4.5675,0.5177,0.5177
2.0317,-4.5604,0.5177,0.5177
2.0317,-4.5534,0.5177,0.5177
2.0317,-4.5463,0.5177,0.5177
2.0317,-4.5392,0.5177,0.5177
2.0317,-4.5321,0.5177,0.5177
2.0317,-4.5250,0.5177,0.5177
2.0317,-4.5179,0.5177,0.5177
2.0317,-4.5108,0.5177,0.5177
2.0317,-4.5037,0.5177,0.5177
2.0317,-4.4966,0.5177,0.5177
2.0317,-4.4895,0.5178,0.5178
2.0317,-4.4824,0.5179,0.5179
2.0317,-4.4753,0.5182,0.5182
2.0317,-4.4682,0.5185,0.5185
2.0317,-4.4612,0.5189,0.5189
2.0317,-4.4541,0.5195,0.5195
2.0246,-4.4470,0.5272,0.5272
2.0246,-4.4399,0.5279,0.5279
2.0246,-4.4328,0.5287,0.5287
2.0246,-4.4257,0.5296,0.5296
2.0246,-4.4186,0.5306,0.5306
2.0246,-4.4115,0.5317,0.5317
2.0246,-4.4044,0.5319,0.5319
2.0246,-4.3973,0.5319,0.5319
2.0246,-4.3902,0.5319,0.5319
2.0246,-4.3831,0.5319,0.5319
2.0246,-4.3760,0.5319,0.5319
2.0246,-4.3690,0.5319,0.5319
2.0246,-4.3619,0.5319,0.5319
2.0175,-4.3548,0.5390,0.5390
2.0175,-4.3477,0.5390,0.5390
2.0175,-4.3406,0.5390,0.5390
2.0175,-4.3335,0.5390,0.5390
2.0175,-4.3264,0.5390,0.5390
2.0175,-4.3193,0.5390,0.5390
2.0175,-4.3122,0.5391,0.5391
2.0175,-4.3051,0.5392,0.5392
2.0175,-4.2980,0.5394,0.5394
2.0104,-4.2909,0.5468,0.5468
2.0104,-4.2839,0.5472,0.5472
2.0104,-4.2768,0.5478,0.5478
2.0104,-4.2697,0.5484,0.5484
2.0104,-4.2626,0.5490,0.5490
2.0104,-4.2555,0.5498,0.5498
2.0104,-4.2484,0.5507,0.5507
2.0104,-4.2413,0.5516,0.5516
2.0104,-4.2342,0.5527,0.5527
2.0104,-4.2271,0.5532,0.5532
2.0104,-4.2200,0.5532,0.5532
2.0104,-4.2129,0.5532,0.5532
2.0104,-4.2058,0.5532,0.5532
2.0104,-4.1987,0.5532,0.5532
2.0104,-4.1917,0.5532,0.5532
2.0104,-4.1846,0.5532,0.5532
2.0104,-4.1775,0.5532,0.5532
2.0104,-4.1704,0.5532,0.5532
2.0104,-4.1633,0.5532,0.5532
2.0104,-4.1562,0.5532,0.5532
2.0104,-4.1491,0.5532,0.5532
2.0104,-4.1420,0.5532,0.5532
2.0104,-4.1349,0.5532,0.5532
2.0104,-4.1278,0.5532,0.5532
2.0104,-4.1207,0.5532,0.5532
2.0104,-4.1136,0.5532,0.5532
2.0104,-4.1065,0.5532,0.5532
2.0104,-4.0995,0.5532,0.5532
2.0104,-4.0924,0.5532,0.5532
2.0104,-4.0853,0.5532,0.5532
2.0104,-4.0782,0.5532,0.5532
2.0104,-4.0711,0.5532,0.5532
2.0104,-4.0640,0.5532,0.5532
2.0104,-4.0569,0.5532,0.5532
2.0104,-4.0498,0.5532,0.5532
2.0104,-4.0427,0.5523,0.5523
2.0104,-4.0356,0.5508,0.5508
2.0104,-4.0285,0.5494,0.5494
2.0175,-4.0214,0.5461,0.5461
2.0175,-4.0143,0.5461,0.5461
2.0175,-4.0073,0.5461,0.5461
2.0175,-4.0002,0.5461,0.5461
2.0175,-3.9931,0.5461,0.5461
2.0175,-3.9860,0.5461,0.5461
